NNLS: Solver (v) 1.0
(c) 2010 Suvrit Sra
Matrix = 12121800 bytes, rhs = 10680 bytes
Extra Memory used=207884 bytes
Time		Obj
533.303	2.2872231e+008	9.6518627e+039
533.428	2.2870635e+008	9.6436206e+039
533.553	2.2870383e+008	9.6287925e+039
533.663	2.2869136e+008	9.6379897e+039
533.788	2.2868892e+008	9.6494193e+039
533.913	2.2867045e+008	9.6424257e+039
534.038	2.2866803e+008	9.6253894e+039
534.163	2.2865882e+008	9.6357552e+039
534.272	2.2865639e+008	9.6481942e+039
534.397	2.2863579e+008	9.6406731e+039
534.506	2.2863342e+008	9.625277e+039
534.631	2.2862293e+008	9.634697e+039
534.756	2.2862047e+008	9.6481024e+039
534.881	2.2860409e+008	9.6399455e+039
534.991	2.2860156e+008	9.6250634e+039
535.116	2.2858932e+008	9.6343612e+039
535.241	2.2858689e+008	9.6457115e+039
535.366	2.2856804e+008	9.6387476e+039
535.491	2.2856561e+008	9.6216926e+039
535.600	2.2855651e+008	9.6321358e+039
535.725	2.2855409e+008	9.6444617e+039
535.850	2.2853306e+008	9.6369929e+039
535.960	2.2853069e+008	9.621575e+039
536.085	2.2852032e+008	9.6310634e+039
536.194	2.2851786e+008	9.6443469e+039
536.319	2.2850118e+008	9.6362462e+039
536.444	2.2849886e+008	9.6213376e+039
536.569	2.2848688e+008	9.629888e+039
536.678	2.2848436e+008	9.6446942e+039
536.803	2.2847133e+008	9.6356513e+039
536.928	2.2846888e+008	9.6215531e+039
537.053	2.2845402e+008	9.6297877e+039
537.163	2.284514e+008	9.6422468e+039
537.288	2.2843661e+008	9.6339985e+039
537.413	2.2843415e+008	9.6203286e+039
537.522	2.284194e+008	9.6285906e+039
537.647	2.2841679e+008	9.6409285e+039
537.772	2.2840184e+008	9.6327364e+039
537.881	2.2839938e+008	9.6190282e+039
538.006	2.283848e+008	9.6273465e+039
538.131	2.2838219e+008	9.6395829e+039
538.241	2.2836701e+008	9.631466e+039
538.366	2.2836454e+008	9.6176884e+039
538.491	2.2835021e+008	9.62609e+039
538.600	2.283476e+008	9.6382004e+039
538.725	2.2833209e+008	9.6301861e+039
538.850	2.2832962e+008	9.6163016e+039
538.975	2.2831562e+008	9.6248221e+039
539.085	2.2831302e+008	9.636766e+039
539.210	2.2829703e+008	9.6288915e+039
539.335	2.2829455e+008	9.6148511e+039
539.460	2.2828099e+008	9.6235397e+039
539.585	2.2827841e+008	9.6352615e+039
539.694	2.2826173e+008	9.6275766e+039
539.819	2.2825923e+008	9.6133102e+039
539.944	2.2824625e+008	9.6222365e+039
540.053	2.2824381e+008	9.6337674e+039
540.178	2.2822636e+008	9.6266155e+039
540.303	2.2822397e+008	9.6099476e+039
540.413	2.2821435e+008	9.6199427e+039
540.538	2.2821193e+008	9.632754e+039
540.663	2.281932e+008	9.6249235e+039
540.788	2.2819086e+008	9.6099679e+039
540.897	2.2817962e+008	9.6188926e+039
541.022	2.2817714e+008	9.6329902e+039
541.147	2.2816276e+008	9.6243224e+039
541.256	2.2816029e+008	9.6100188e+039
541.381	2.2814662e+008	9.618665e+039
541.506	2.2814417e+008	9.6305166e+039
541.631	2.2812786e+008	9.6231605e+039
541.741	2.2812549e+008	9.6067997e+039
541.866	2.2811533e+008	9.6163937e+039
541.991	2.2811289e+008	9.6297348e+039
542.116	2.2809602e+008	9.6215574e+039
542.241	2.2809351e+008	9.6069424e+039
542.350	2.2808124e+008	9.6161855e+039
542.475	2.2807883e+008	9.6275488e+039
542.600	2.2806027e+008	9.6204773e+039
542.710	2.2805787e+008	9.6037349e+039
542.835	2.2804856e+008	9.6139615e+039
542.960	2.2804615e+008	9.6264559e+039
543.085	2.2802626e+008	9.6187914e+039
543.194	2.2802392e+008	9.6037339e+039
543.319	2.2801308e+008	9.6128828e+039
543.444	2.2801062e+008	9.6265889e+039
543.569	2.2799537e+008	9.618129e+039
543.694	2.2799289e+008	9.6037002e+039
543.819	2.2797983e+008	9.6125817e+039
543.944	2.279774e+008	9.6242331e+039
544.053	2.2796027e+008	9.6169623e+039
544.178	2.2795789e+008	9.6005413e+039
544.303	2.2794803e+008	9.6103374e+039
544.413	2.2794561e+008	9.623369e+039
544.553	2.2792783e+008	9.6153509e+039
544.663	2.2792552e+008	9.6006527e+039
544.788	2.2791378e+008	9.6092935e+039
544.913	2.2791129e+008	9.6238294e+039
545.022	2.2789796e+008	9.6148331e+039
545.147	2.2789552e+008	9.6008624e+039
545.272	2.2788085e+008	9.6091255e+039
545.397	2.2787826e+008	9.6213855e+039
545.522	2.278633e+008	9.61324e+039
545.647	2.2786085e+008	9.5995504e+039
545.757	2.2784643e+008	9.6078914e+039
545.882	2.2784384e+008	9.6199754e+039
546.007	2.2782853e+008	9.6119405e+039
546.132	2.2782608e+008	9.598147e+039
546.257	2.2781201e+008	9.6066112e+039
546.366	2.2780956e+008	9.6185294e+039
546.491	2.2779387e+008	9.6110465e+039
546.616	2.2779153e+008	9.5949582e+039
546.741	2.2778101e+008	9.6042885e+039
546.850	2.2777856e+008	9.6179455e+039
546.975	2.2776281e+008	9.6095012e+039
547.100	2.2776033e+008	9.5952166e+039
547.210	2.2774735e+008	9.6041143e+039
547.335	2.2774493e+008	9.6157473e+039
547.460	2.2772778e+008	9.6084362e+039
547.569	2.2772541e+008	9.5921444e+039
547.694	2.277155e+008	9.6018773e+039
547.819	2.2771307e+008	9.6149553e+039
547.944	2.2769559e+008	9.6068607e+039
548.069	2.2769329e+008	9.5923097e+039
548.178	2.2768135e+008	9.6008284e+039
548.303	2.2767885e+008	9.615544e+039
548.428	2.2766596e+008	9.6063827e+039
548.553	2.2766353e+008	9.592602e+039
548.663	2.2764835e+008	9.6006787e+039
548.788	2.2764575e+008	9.6131392e+039
548.913	2.2763146e+008	9.6047941e+039
549.022	2.2762903e+008	9.5913476e+039
549.147	2.2761395e+008	9.5994471e+039
549.272	2.2761135e+008	9.6118065e+039
549.382	2.2759693e+008	9.6035085e+039
549.507	2.275945e+008	9.5900322e+039
549.632	2.2757956e+008	9.5981775e+039
549.741	2.2757697e+008	9.6104508e+039
549.866	2.2756237e+008	9.6022163e+039
549.991	2.2755993e+008	9.5886853e+039
550.100	2.2754521e+008	9.5968984e+039
550.225	2.2754262e+008	9.6090641e+039
550.350	2.2752776e+008	9.6009165e+039
550.475	2.2752532e+008	9.587301e+039
550.585	2.2751088e+008	9.595611e+039
550.710	2.2750843e+008	9.6076712e+039
550.835	2.2749333e+008	9.6000278e+039
550.944	2.2749101e+008	9.5842355e+039
551.069	2.2748006e+008	9.5932829e+039
551.194	2.274776e+008	9.6073237e+039
551.303	2.2746299e+008	9.5985716e+039
551.428	2.2746054e+008	9.5846232e+039
551.553	2.2744669e+008	9.5931521e+039
551.663	2.2744426e+008	9.6051061e+039
551.788	2.274285e+008	9.5975243e+039
551.913	2.2742617e+008	9.5816788e+039
552.038	2.2741551e+008	9.5908932e+039
552.163	2.2741306e+008	9.6046722e+039
552.272	2.2739781e+008	9.5960718e+039
552.397	2.2739535e+008	9.5820341e+039
552.522	2.2738194e+008	9.5907287e+039
552.632	2.2737951e+008	9.6025313e+039
552.757	2.2736319e+008	9.5950274e+039
552.882	2.2736085e+008	9.579112e+039
552.991	2.2735045e+008	9.5884862e+039
553.116	2.2734801e+008	9.6020131e+039
553.241	2.2733211e+008	9.5935569e+039
553.366	2.2732964e+008	9.579432e+039
553.475	2.2731663e+008	9.5882847e+039
553.600	2.2731421e+008	9.5999448e+039
553.725	2.2729732e+008	9.5925141e+039
553.850	2.2729497e+008	9.5765314e+039
553.975	2.2728481e+008	9.5860554e+039
554.085	2.2728238e+008	9.599352e+039
554.210	2.2726584e+008	9.5910262e+039
554.335	2.2726337e+008	9.5768219e+039
554.444	2.272507e+008	9.5858185e+039
554.569	2.272483e+008	9.5973512e+039
554.694	2.2723087e+008	9.5899849e+039
554.819	2.2722852e+008	9.5739433e+039
554.929	2.2721855e+008	9.5835992e+039
555.054	2.2721614e+008	9.5966969e+039
555.179	2.2719902e+008	9.5884818e+039
555.288	2.2719653e+008	9.5742119e+039
555.413	2.2718415e+008	9.5833305e+039
555.538	2.2718175e+008	9.5947566e+039
555.663	2.2716387e+008	9.5874419e+039
555.804	2.2716151e+008	9.5713562e+039
555.960	2.271517e+008	9.5811183e+039
556.085	2.2714929e+008	9.5940573e+039
556.210	2.2713169e+008	9.5859273e+039
556.335	2.271294e+008	9.5716117e+039
556.444	2.2711735e+008	9.5800388e+039
556.569	2.2711486e+008	9.5948353e+039
556.694	2.2710231e+008	9.5854863e+039
556.804	2.2709991e+008	9.5720176e+039
556.929	2.2708415e+008	9.5798822e+039
557.054	2.2708155e+008	9.5924896e+039
557.179	2.2706796e+008	9.5839464e+039
557.304	2.2706555e+008	9.5707841e+039
557.429	2.2704978e+008	9.5786349e+039
557.538	2.2704717e+008	9.591206e+039
557.663	2.270336e+008	9.5826606e+039
557.788	2.270312e+008	9.5695155e+039
557.913	2.2701541e+008	9.5773588e+039
558.038	2.270128e+008	9.5899225e+039
558.163	2.2699925e+008	9.5813742e+039
558.272	2.2699684e+008	9.5682413e+039
558.397	2.2698104e+008	9.5760785e+039
558.522	2.2697843e+008	9.5886391e+039
558.647	2.2696489e+008	9.5800879e+039
558.772	2.2696249e+008	9.5669645e+039
558.882	2.2694668e+008	9.5747964e+039
559.007	2.269442e+008	9.5873575e+039
559.132	2.2693075e+008	9.5792529e+039
559.257	2.2692828e+008	9.5641486e+039
559.366	2.2691584e+008	9.5732312e+039
559.491	2.2691345e+008	9.5849126e+039
559.616	2.2689603e+008	9.5774004e+039
559.725	2.2689369e+008	9.5616822e+039
559.850	2.2688347e+008	9.5711402e+039
559.975	2.2688105e+008	9.5844766e+039
560.085	2.2686483e+008	9.5760345e+039
560.210	2.2686237e+008	9.562068e+039
560.335	2.2684939e+008	9.5709005e+039
560.444	2.2684699e+008	9.5825679e+039
560.569	2.2683026e+008	9.5750141e+039
560.694	2.2682794e+008	9.5593628e+039
560.804	2.2681752e+008	9.5686819e+039
560.929	2.2681509e+008	9.5822016e+039
561.054	2.2679944e+008	9.5736251e+039
561.163	2.26797e+008	9.5597897e+039
561.288	2.2678365e+008	9.5684666e+039
561.413	2.2678123e+008	9.5802727e+039
561.538	2.2676509e+008	9.5726119e+039
561.647	2.2676278e+008	9.5571141e+039
561.772	2.2675205e+008	9.5662387e+039
561.897	2.2674962e+008	9.5800472e+039
562.022	2.2673475e+008	9.5712703e+039
562.147	2.2673232e+008	9.5576054e+039
562.257	2.267184e+008	9.5660617e+039
562.382	2.2671598e+008	9.5780778e+039
562.507	2.2670063e+008	9.5702644e+039
562.632	2.2669833e+008	9.5549624e+039
562.757	2.2668714e+008	9.5638176e+039
562.866	2.2668469e+008	9.5780545e+039
562.991	2.2667085e+008	9.5689871e+039
563.116	2.2666844e+008	9.5555444e+039
563.241	2.2665367e+008	9.5636944e+039
563.366	2.2665122e+008	9.5760202e+039
563.491	2.266369e+008	9.5679907e+039
563.601	2.2663463e+008	9.5529351e+039
563.725	2.2662275e+008	9.5614212e+039
563.851	2.2662027e+008	9.5762955e+039
563.976	2.2660772e+008	9.5668019e+039
564.085	2.2660534e+008	9.5536466e+039
564.210	2.2658919e+008	9.5613715e+039
564.319	2.2658672e+008	9.574163e+039
564.444	2.2657372e+008	9.5658196e+039
564.569	2.2657128e+008	9.5510717e+039
564.679	2.2655824e+008	9.5598686e+039
564.804	2.2655584e+008	9.5717962e+039
564.929	2.2653955e+008	9.5640296e+039
565.054	2.2653725e+008	9.548746e+039
565.163	2.2652636e+008	9.5577613e+039
565.288	2.2652392e+008	9.5717277e+039
565.397	2.2650951e+008	9.5627952e+039
565.522	2.265071e+008	9.5493221e+039
565.647	2.2649273e+008	9.5576032e+039
565.757	2.264903e+008	9.5697974e+039
565.882	2.2647559e+008	9.5618057e+039
566.007	2.2647332e+008	9.5467815e+039
566.132	2.2646162e+008	9.5553496e+039
566.241	2.2645915e+008	9.5700515e+039
566.366	2.2644634e+008	9.5606259e+039
566.491	2.2644395e+008	9.5474922e+039
566.601	2.2642804e+008	9.5552762e+039
566.726	2.2642557e+008	9.568006e+039
566.851	2.2641244e+008	9.5596515e+039
566.976	2.2641e+008	9.5449845e+039
567.101	2.2639698e+008	9.5537827e+039
567.210	2.2639459e+008	9.5657051e+039
567.335	2.2637833e+008	9.5578979e+039
567.460	2.2637604e+008	9.5427298e+039
567.585	2.2636505e+008	9.5516811e+039
567.694	2.2636262e+008	9.5657252e+039
567.819	2.2634846e+008	9.5567008e+039
567.944	2.2634605e+008	9.5433515e+039
568.069	2.2633141e+008	9.5515286e+039
568.179	2.2632898e+008	9.5638317e+039
568.304	2.2631464e+008	9.5557221e+039
568.429	2.2631238e+008	9.5408817e+039
568.554	2.2630034e+008	9.549269e+039
568.663	2.2629786e+008	9.5642798e+039
568.788	2.2628566e+008	9.5546104e+039
568.913	2.2628329e+008	9.5416779e+039
569.038	2.2626655e+008	9.5492255e+039
569.163	2.2626407e+008	9.5622399e+039
569.272	2.2625166e+008	9.5536529e+039
569.397	2.2624925e+008	9.5392415e+039
569.522	2.2623548e+008	9.547735e+039
569.647	2.2623307e+008	9.5599407e+039
569.757	2.262179e+008	9.5518996e+039
569.882	2.2621564e+008	9.5370335e+039
570.007	2.2620397e+008	9.5456015e+039
570.132	2.2620151e+008	9.5602879e+039
570.241	2.2618873e+008	9.5508056e+039
570.366	2.2618635e+008	9.5378031e+039
570.491	2.2617026e+008	9.5455246e+039
570.616	2.261678e+008	9.5583399e+039
570.741	2.2615491e+008	9.5498496e+039
570.851	2.2615249e+008	9.5354088e+039
570.976	2.2613911e+008	9.5440444e+039
571.101	2.2613671e+008	9.5561124e+039
571.226	2.2612107e+008	9.5481356e+039
571.335	2.261188e+008	9.5332551e+039
571.460	2.2610735e+008	9.5419326e+039
571.585	2.261049e+008	9.556405e+039
571.694	2.2609175e+008	9.5470346e+039
571.819	2.2608937e+008	9.5340038e+039
571.944	2.2607365e+008	9.5418268e+039
572.069	2.260712e+008	9.5545265e+039
572.194	2.2605803e+008	9.5460801e+039
572.304	2.260556e+008	9.5316493e+039
572.429	2.2604241e+008	9.5403529e+039
572.554	2.2604001e+008	9.5523537e+039
572.663	2.2602416e+008	9.5443943e+039
572.788	2.2602189e+008	9.5295435e+039
572.913	2.2601051e+008	9.5382522e+039
573.038	2.2600807e+008	9.5526521e+039
573.147	2.2599481e+008	9.5433019e+039
573.272	2.2599243e+008	9.5302973e+039
573.397	2.2597678e+008	9.5381343e+039
573.522	2.2597433e+008	9.55082e+039
573.648	2.2596113e+008	9.5423518e+039
573.757	2.2595871e+008	9.5279839e+039
573.882	2.2594548e+008	9.5366653e+039
574.007	2.2594308e+008	9.5486842e+039
574.116	2.2592733e+008	9.5406846e+039
574.241	2.2592506e+008	9.5259187e+039
574.366	2.2591358e+008	9.534565e+039
574.491	2.2591113e+008	9.5490597e+039
574.616	2.258981e+008	9.5396209e+039
574.726	2.2589573e+008	9.5267073e+039
574.851	2.2587978e+008	9.5344555e+039
574.976	2.2587733e+008	9.5472485e+039
575.101	2.2586442e+008	9.5386787e+039
575.210	2.2586201e+008	9.5244363e+039
575.335	2.2584847e+008	9.5329904e+039
575.460	2.2584607e+008	9.5451306e+039
575.585	2.2583077e+008	9.5370205e+039
575.694	2.2582852e+008	9.5224037e+039
575.819	2.2581671e+008	9.5308782e+039
575.944	2.2581425e+008	9.5456729e+039
576.054	2.2580181e+008	9.536011e+039
576.179	2.2579945e+008	9.5232628e+039
576.304	2.2578276e+008	9.5308009e+039
576.429	2.2578029e+008	9.543855e+039
576.554	2.2576802e+008	9.5350819e+039
576.663	2.2576562e+008	9.5210351e+039
576.788	2.2575141e+008	9.5293362e+039
576.913	2.2574899e+008	9.541733e+039
577.023	2.2573456e+008	9.53342e+039
577.148	2.2573213e+008	9.5190267e+039
577.257	2.2571957e+008	9.5279768e+039
577.382	2.2571719e+008	9.5397594e+039
577.507	2.2570055e+008	9.5318598e+039
577.616	2.2569827e+008	9.5171032e+039
577.741	2.2568713e+008	9.5259169e+039
577.866	2.256847e+008	9.5400794e+039
577.991	2.2567109e+008	9.5307937e+039
578.116	2.2566871e+008	9.5178795e+039
578.226	2.2565325e+008	9.5257589e+039
578.351	2.2565081e+008	9.538402e+039
578.476	2.2563756e+008	9.5298575e+039
578.585	2.2563514e+008	9.5157044e+039
578.710	2.2562176e+008	9.5243061e+039
578.835	2.2561937e+008	9.5363922e+039
578.944	2.2560396e+008	9.5282513e+039
579.069	2.2560171e+008	9.5137744e+039
579.194	2.2558984e+008	9.5222062e+039
579.319	2.2558738e+008	9.5370425e+039
579.444	2.255751e+008	9.5272873e+039
579.554	2.2557275e+008	9.5146809e+039
579.679	2.2555574e+008	9.5221254e+039
579.788	2.2555327e+008	9.5353104e+039
579.913	2.255413e+008	9.5263731e+039
580.038	2.2553892e+008	9.5125501e+039
580.163	2.2552421e+008	9.5206692e+039
580.273	2.2552179e+008	9.5332616e+039
580.398	2.2550798e+008	9.5247451e+039
580.523	2.2550557e+008	9.5106285e+039
580.648	2.2549242e+008	9.5193176e+039
580.757	2.2549004e+008	9.5313395e+039
580.882	2.2547438e+008	9.5232085e+039
581.007	2.2547213e+008	9.5087832e+039
581.132	2.2546032e+008	9.5172377e+039
581.241	2.2545787e+008	9.5320138e+039
581.366	2.2544552e+008	9.5222606e+039
581.491	2.2544318e+008	9.5097055e+039
581.616	2.2542617e+008	9.5171463e+039
581.741	2.254237e+008	9.5303436e+039
581.866	2.2541178e+008	9.5213529e+039
581.976	2.254094e+008	9.5076302e+039
582.101	2.2539455e+008	9.5156966e+039
582.226	2.2539213e+008	9.5283484e+039
582.351	2.2537851e+008	9.5197499e+039
582.476	2.253761e+008	9.5057618e+039
582.601	2.2536273e+008	9.5143506e+039
582.710	2.2536034e+008	9.5264675e+039
582.835	2.2534505e+008	9.5182314e+039
582.960	2.2534281e+008	9.5039647e+039
583.085	2.2533069e+008	9.5122631e+039
583.210	2.2532823e+008	9.5273198e+039
583.335	2.253164e+008	9.5173427e+039
583.444	2.2531407e+008	9.5049566e+039
583.569	2.2529628e+008	9.512198e+039
583.694	2.2529379e+008	9.525673e+039
583.820	2.2528244e+008	9.5164505e+039
583.929	2.2528008e+008	9.5029368e+039
584.054	2.2526441e+008	9.5107465e+039
584.179	2.2526198e+008	9.523701e+039
584.288	2.2524916e+008	9.5148527e+039
584.413	2.2524678e+008	9.5011091e+039
584.538	2.2523261e+008	9.5093982e+039
584.663	2.2523021e+008	9.5218299e+039
584.773	2.2521594e+008	9.5133355e+039
584.898	2.2521353e+008	9.4993482e+039
585.023	2.2520052e+008	9.5080746e+039
585.132	2.2519815e+008	9.520047e+039
585.257	2.2518241e+008	9.5118618e+039
585.382	2.2518017e+008	9.4976328e+039
585.491	2.2516823e+008	9.5060049e+039
585.616	2.2516578e+008	9.5208879e+039
585.726	2.2515372e+008	9.5109762e+039
585.851	2.2515139e+008	9.4986239e+039
585.976	2.2513383e+008	9.505914e+039
586.101	2.2513135e+008	9.5193314e+039
586.210	2.251199e+008	9.5100882e+039
586.335	2.2511754e+008	9.4966723e+039
586.460	2.2510187e+008	9.5044725e+039
586.585	2.2509943e+008	9.5174413e+039
586.695	2.2508668e+008	9.5085283e+039
586.820	2.250843e+008	9.4949139e+039
586.945	2.2506995e+008	9.5031326e+039
587.070	2.2506755e+008	9.515638e+039
587.195	2.2505355e+008	9.50704e+039
587.320	2.2505114e+008	9.4932172e+039
587.429	2.2503784e+008	9.5018154e+039
587.554	2.2503546e+008	9.5139093e+039
587.679	2.250202e+008	9.5055884e+039
587.788	2.2501798e+008	9.4915609e+039
587.913	2.2500563e+008	9.4997359e+039
588.038	2.2500316e+008	9.5149844e+039
588.163	2.2499174e+008	9.5047796e+039
588.273	2.2498942e+008	9.4926384e+039
588.398	2.249708e+008	9.4996776e+039
588.523	2.249683e+008	9.5134689e+039
588.648	2.2495754e+008	9.503912e+039
588.757	2.249552e+008	9.4907547e+039
588.882	2.2493838e+008	9.4982304e+039
589.007	2.2493592e+008	9.5116216e+039
589.132	2.2492413e+008	9.5023606e+039
589.241	2.2492178e+008	9.4890484e+039
589.366	2.2490625e+008	9.4968828e+039
589.491	2.2490382e+008	9.5098436e+039
589.601	2.2489103e+008	9.5008744e+039
589.726	2.2488866e+008	9.4873987e+039
589.851	2.2487418e+008	9.4955639e+039
589.976	2.2487178e+008	9.5081301e+039
590.085	2.2485798e+008	9.4994261e+039
590.210	2.2485559e+008	9.4857846e+039
590.335	2.2484199e+008	9.4942559e+039
590.460	2.2483961e+008	9.5064746e+039
590.570	2.2482481e+008	9.4980036e+039
590.726	2.2482241e+008	9.4842019e+039
590.866	2.2480951e+008	9.4929497e+039
590.976	2.2480715e+008	9.5048704e+039
591.101	2.2479139e+008	9.4965988e+039
591.226	2.2478917e+008	9.4826491e+039
591.351	2.2477699e+008	9.4908862e+039
591.460	2.2477453e+008	9.5059642e+039
591.585	2.2476293e+008	9.4958007e+039
591.710	2.2476062e+008	9.4837357e+039
591.835	2.2474214e+008	9.4907991e+039
591.945	2.2473964e+008	9.5045716e+039
592.070	2.2472887e+008	9.4949395e+039
592.195	2.2472654e+008	9.4819463e+039
592.304	2.2470952e+008	9.4893638e+039
592.429	2.2470707e+008	9.5028443e+039
592.554	2.2469548e+008	9.4934388e+039
592.679	2.2469314e+008	9.4803338e+039
592.804	2.2467715e+008	9.4880248e+039
592.913	2.2467472e+008	9.5011695e+039
593.038	2.2466239e+008	9.491992e+039
593.163	2.2466003e+008	9.4787717e+039
593.288	2.2464489e+008	9.486711e+039
593.398	2.2464248e+008	9.4995427e+039
593.523	2.2462942e+008	9.4905745e+039
593.648	2.2462706e+008	9.4772394e+039
593.773	2.2461263e+008	9.4854082e+039
593.882	2.2461024e+008	9.4979594e+039
594.007	2.2459647e+008	9.489178e+039
594.132	2.245941e+008	9.4757327e+039
594.242	2.2458027e+008	9.4841102e+039
594.367	2.245779e+008	9.4964158e+039
594.492	2.2456346e+008	9.4877972e+039
594.617	2.2456107e+008	9.4742503e+039
594.726	2.2454775e+008	9.4828131e+039
594.851	2.2454538e+008	9.494908e+039
594.976	2.2453032e+008	9.4864281e+039
595.101	2.2452792e+008	9.4727909e+039
595.226	2.2451501e+008	9.481514e+039
595.335	2.2451265e+008	9.4934322e+039
595.460	2.2449702e+008	9.4850674e+039
595.585	2.2449481e+008	9.4713538e+039
595.695	2.2448235e+008	9.4794498e+039
595.820	2.2447989e+008	9.4947627e+039
595.945	2.2446874e+008	9.4843463e+039
596.070	2.2446644e+008	9.4725219e+039
596.179	2.24447e+008	9.4793725e+039
596.304	2.2444449e+008	9.4935038e+039
596.445	2.2443431e+008	9.4835074e+039
596.585	2.24432e+008	9.4708513e+039
596.695	2.2441362e+008	9.4779352e+039
596.820	2.2441114e+008	9.4919206e+039
597.070	2.2440049e+008	9.482051e+039
597.226	2.2439818e+008	9.469346e+039
597.367	2.2438049e+008	9.4765876e+039
597.476	2.2437802e+008	9.4903686e+039
597.601	2.2436699e+008	9.4806348e+039
597.726	2.2436467e+008	9.4678837e+039
597.851	2.2434755e+008	9.4752627e+039
597.992	2.243451e+008	9.4888477e+039
598.117	2.2433371e+008	9.4792406e+039
598.242	2.2433139e+008	9.4664444e+039
598.538	2.2431477e+008	9.4739493e+039
598.663	2.2431233e+008	9.4873555e+039
598.788	2.2430059e+008	9.477863e+039
598.913	2.2429827e+008	9.4650247e+039
599.023	2.2428208e+008	9.4726444e+039
599.148	2.2427965e+008	9.4858902e+039
599.273	2.242676e+008	9.4764996e+039
599.429	2.2426527e+008	9.4636235e+039
599.554	2.2424945e+008	9.4713459e+039
599.679	2.2424704e+008	9.4844505e+039
599.804	2.2423469e+008	9.4751485e+039
599.945	2.2423236e+008	9.4622398e+039
600.070	2.2421686e+008	9.4700522e+039
600.195	2.2421445e+008	9.4830347e+039
600.320	2.2420185e+008	9.4738079e+039
600.476	2.241995e+008	9.4608729e+039
600.601	2.2418427e+008	9.4687621e+039
600.726	2.2418186e+008	9.4816414e+039
600.835	2.2416904e+008	9.4724766e+039
